Study_Hours,Attendance,Previous_Score,Assignments_Completed,Sleep_Hours,Participation,Internet_Access_Yes,Extracurricular_Yes
0.28421052631578947,0.9632352941176471,0.6642857142857141,0.14285714285714285,0.6833333333333332,0.0,1.0,0.0
0.6000000000000001,0.8198529411764707,0.8914285714285715,0.14285714285714285,0.4833333333333333,0.4444444444444445,1.0,0.0
0.2526315789473684,0.18933823529411764,0.46142857142857135,0.14285714285714285,0.5333333333333333,0.5555555555555556,1.0,1.0
0.39999999999999997,0.3125000000000001,0.4985714285714286,0.9999999999999998,0.3833333333333332,0.7777777777777777,1.0,0.0
0.5263157894736843,0.45772058823529405,0.41857142857142854,0.9999999999999998,0.5166666666666665,0.2222222222222222,0.0,1.0
0.6000000000000001,0.6011029411764707,0.3257142857142857,0.28571428571428564,0.4,0.2222222222222222,1.0,0.0
0.16842105263157894,0.7095588235294118,0.4042857142857142,0.5714285714285714,0.5833333333333334,1.0,1.0,1.0
0.34736842105263155,0.43566176470588236,0.27999999999999997,0.857142857142857,0.4,0.8888888888888888,1.0,1.0
0.3263157894736842,0.636029411764706,0.55,0.7142857142857142,0.5499999999999999,0.3333333333333333,1.0,0.0
0.28421052631578947,0.4283088235294118,0.3785714285714286,0.42857142857142855,0.4666666666666667,0.3333333333333333,1.0,1.0
0.7894736842105263,0.46139705882352955,0.5928571428571427,0.9999999999999998,0.6999999999999998,0.6666666666666665,1.0,1.0
0.5052631578947369,0.2849264705882354,0.21000000000000002,0.857142857142857,0.45000000000000007,0.1111111111111111,0.0,1.0
0.15789473684210525,0.391544117647059,0.6142857142857143,0.9999999999999998,0.1166666666666667,0.7777777777777777,0.0,1.0
0.6105263157894736,0.29779411764705876,0.7214285714285713,0.7142857142857142,0.7166666666666667,0.5555555555555556,1.0,0.0
0.8631578947368419,0.3805147058823529,0.11571428571428571,0.42857142857142855,0.2833333333333333,0.2222222222222222,1.0,0.0
0.6421052631578947,0.827205882352941,0.6228571428571428,0.28571428571428564,0.33333333333333337,0.8888888888888888,1.0,1.0
0.10526315789473684,0.38602941176470573,0.8057142857142858,0.14285714285714285,0.35,0.4444444444444445,0.0,1.0
0.3157894736842105,1.0,0.2842857142857143,0.28571428571428564,0.7333333333333333,0.7777777777777777,0.0,1.0
0.6842105263157894,0.704044117647059,0.9014285714285712,0.9999999999999998,0.033333333333333326,0.6666666666666665,1.0,1.0
0.2736842105263158,0.636029411764706,0.6328571428571428,0.28571428571428564,0.9999999999999999,0.7777777777777777,1.0,0.0
0.5157894736842106,0.4062500000000001,0.3914285714285714,0.857142857142857,0.6833333333333332,0.6666666666666665,1.0,0.0
0.5789473684210527,0.7500000000000001,0.5314285714285714,0.0,0.5166666666666665,0.2222222222222222,1.0,1.0
0.2210526315789474,0.4687499999999999,0.6628571428571428,0.9999999999999998,0.45000000000000007,0.1111111111111111,1.0,1.0
0.4105263157894737,0.6231617647058824,0.5585714285714285,0.9999999999999998,0.5166666666666665,0.6666666666666665,1.0,1.0
0.0,1.0,0.6585714285714284,0.857142857142857,0.5666666666666668,0.2222222222222222,1.0,0.0
0.21052631578947367,0.573529411764706,0.3457142857142858,0.5714285714285714,0.6,0.2222222222222222,1.0,0.0
0.3684210526315789,0.8492647058823529,0.5785714285714285,0.42857142857142855,0.5833333333333334,0.1111111111111111,1.0,1.0
0.15789473684210525,0.44117647058823517,0.23999999999999994,0.14285714285714285,0.4833333333333333,0.3333333333333333,0.0,1.0
0.7684210526315789,0.5882352941176471,0.5185714285714285,0.857142857142857,0.43333333333333324,0.7777777777777777,1.0,0.0
0.11578947368421053,0.985294117647059,0.3485714285714286,0.42857142857142855,0.43333333333333324,0.0,1.0,0.0
0.3263157894736842,0.45772058823529405,0.38571428571428573,0.7142857142857142,0.43333333333333324,0.0,1.0,1.0
0.45263157894736833,0.9944852941176471,0.8071428571428572,0.42857142857142855,0.6999999999999998,0.4444444444444445,1.0,1.0
0.7263157894736842,0.7518382352941176,0.7771428571428571,0.7142857142857142,0.5833333333333334,0.4444444444444445,1.0,1.0
0.11578947368421053,0.47242647058823517,0.6728571428571428,0.857142857142857,0.0,0.0,1.0,0.0
0.663157894736842,0.7352941176470588,0.30857142857142855,0.9999999999999998,0.6,0.5555555555555556,1.0,1.0
0.42105263157894735,0.8106617647058824,0.4757142857142857,0.9999999999999998,0.4999999999999999,0.0,1.0,1.0
0.21052631578947367,0.7334558823529412,0.8028571428571429,0.5714285714285714,0.4666666666666667,0.4444444444444445,1.0,0.0
0.5157894736842106,0.2500000000000001,0.5728571428571427,0.857142857142857,0.3833333333333332,0.8888888888888888,1.0,1.0
0.46315789473684216,0.43566176470588236,1.0,0.7142857142857142,0.6833333333333332,0.4444444444444445,1.0,0.0
0.29473684210526313,0.5404411764705882,0.6271428571428572,0.42857142857142855,0.65,0.5555555555555556,1.0,1.0
0.431578947368421,0.5790441176470588,0.5842857142857143,0.42857142857142855,0.31666666666666676,0.7777777777777777,1.0,1.0
0.3368421052631579,0.7316176470588237,0.47714285714285715,0.7142857142857142,0.5499999999999999,0.0,1.0,0.0
0.4421052631578947,0.6341911764705882,0.5714285714285714,0.28571428571428564,0.2666666666666666,0.1111111111111111,1.0,1.0
0.5578947368421052,0.30147058823529405,0.51,0.5714285714285714,0.18333333333333324,0.8888888888888888,1.0,0.0
0.7578947368421052,0.6801470588235293,0.6942857142857142,0.0,0.33333333333333337,0.2222222222222222,1.0,0.0
0.15789473684210525,0.729779411764706,0.7485714285714287,0.9999999999999998,0.6333333333333332,0.5555555555555556,1.0,1.0
0.8736842105263158,0.7187500000000001,0.3742857142857143,0.14285714285714285,0.65,0.4444444444444445,1.0,0.0
0.010526315789473675,0.8345588235294118,0.2571428571428572,0.42857142857142855,0.5666666666666668,0.1111111111111111,1.0,1.0
0.3894736842105263,0.7794117647058824,0.14999999999999997,0.14285714285714285,0.6166666666666666,0.6666666666666665,1.0,0.0
0.5473684210526315,0.6966911764705882,0.6514285714285712,0.0,0.5666666666666668,0.3333333333333333,0.0,1.0
0.48421052631578937,0.5808823529411765,0.30571428571428566,0.857142857142857,0.33333333333333337,0.0,1.0,0.0
0.29473684210526313,0.22977941176470595,0.08142857142857146,0.14285714285714285,0.5499999999999999,0.3333333333333333,1.0,1.0
0.3789473684210526,0.6911764705882354,0.6257142857142857,0.0,0.6333333333333332,0.5555555555555556,1.0,1.0
0.3157894736842105,0.6415441176470588,1.0,0.9999999999999998,0.6166666666666666,0.6666666666666665,1.0,0.0
0.29473684210526313,0.6562499999999999,0.5414285714285716,0.7142857142857142,0.6999999999999998,0.6666666666666665,1.0,0.0
0.6000000000000001,0.31433823529411764,0.7228571428571426,0.28571428571428564,0.6,0.6666666666666665,1.0,1.0
0.4947368421052632,0.3566176470588235,0.56,0.9999999999999998,0.5333333333333333,0.2222222222222222,0.0,1.0
0.2736842105263158,0.827205882352941,0.5214285714285714,0.42857142857142855,0.6833333333333332,0.5555555555555556,1.0,0.0
0.6105263157894736,0.5863970588235295,0.74,0.0,0.4666666666666667,0.7777777777777777,1.0,0.0
0.48421052631578937,0.7463235294117648,0.48000000000000004,0.14285714285714285,0.2833333333333333,0.3333333333333333,1.0,1.0
0.5894736842105261,0.6011029411764707,0.5999999999999999,0.42857142857142855,0.43333333333333324,0.7777777777777777,1.0,0.0
0.5578947368421052,0.6029411764705884,0.6114285714285714,0.28571428571428564,0.31666666666666676,0.1111111111111111,1.0,1.0
0.2421052631578947,0.8033088235294118,0.39999999999999997,0.7142857142857142,0.33333333333333337,1.0,1.0,0.0
0.3052631578947368,0.4816176470588235,0.7557142857142858,0.857142857142857,0.43333333333333324,0.8888888888888888,1.0,1.0
0.5789473684210527,0.6176470588235295,0.5057142857142858,0.42857142857142855,0.29999999999999993,0.8888888888888888,1.0,1.0
0.5473684210526315,0.4944852941176471,0.3814285714285715,0.857142857142857,0.4,0.7777777777777777,0.0,0.0
0.42105263157894735,0.4999999999999999,0.657142857142857,0.0,0.08333333333333337,1.0,0.0,1.0
0.4421052631578947,0.5275735294117646,0.35000000000000003,0.28571428571428564,0.5166666666666665,1.0,1.0,0.0
0.6947368421052631,0.6452205882352943,0.5485714285714287,0.14285714285714285,0.4666666666666667,0.0,1.0,1.0
0.29473684210526313,0.4908088235294118,0.5414285714285716,0.28571428571428564,0.29999999999999993,0.1111111111111111,1.0,1.0
0.5368421052631578,0.8731617647058824,0.7757142857142856,0.28571428571428564,0.6,0.5555555555555556,0.0,1.0
0.3789473684210526,0.3988970588235293,0.6442857142857141,0.5714285714285714,0.65,1.0,1.0,0.0
0.3789473684210526,0.5551470588235293,0.5371428571428571,0.28571428571428564,0.15000000000000002,0.4444444444444445,1.0,1.0
0.6526315789473685,0.49816176470588236,0.7185714285714284,0.28571428571428564,0.31666666666666676,0.8888888888888888,1.0,0.0
0.6000000000000001,0.9154411764705884,0.8414285714285714,0.9999999999999998,0.31666666666666676,0.4444444444444445,1.0,0.0
0.5894736842105261,0.6397058823529412,0.6628571428571428,0.42857142857142855,0.2833333333333333,0.1111111111111111,0.0,0.0
0.6947368421052631,0.823529411764706,0.5457142857142858,0.14285714285714285,0.6333333333333332,1.0,1.0,1.0
0.42105263157894735,0.2683823529411765,0.2614285714285714,0.9999999999999998,0.43333333333333324,0.3333333333333333,0.0,1.0
0.5684210526315789,0.6544117647058824,0.31428571428571433,0.9999999999999998,0.41666666666666663,0.8888888888888888,1.0,1.0
0.3578947368421052,0.792279411764706,0.47714285714285715,0.42857142857142855,0.06666666666666676,0.0,0.0,1.0
0.48421052631578937,0.613970588235294,0.41285714285714287,0.42857142857142855,0.6,0.0,1.0,1.0
0.3894736842105263,0.8308823529411765,0.5028571428571429,0.0,0.21666666666666667,0.6666666666666665,1.0,0.0
0.4421052631578947,0.4816176470588235,0.5542857142857143,0.42857142857142855,0.4833333333333333,0.2222222222222222,1.0,1.0
0.5473684210526315,0.9062500000000001,0.6557142857142857,0.5714285714285714,0.5166666666666665,1.0,1.0,1.0
0.2526315789473684,1.0,0.5271428571428571,0.5714285714285714,0.7333333333333333,0.1111111111111111,1.0,1.0
0.8631578947368419,0.514705882352941,0.647142857142857,0.9999999999999998,0.20000000000000007,0.8888888888888888,0.0,0.0
0.21052631578947367,0.49816176470588236,0.5571428571428572,0.857142857142857,0.0,0.2222222222222222,1.0,1.0
0.16842105263157894,0.9154411764705884,0.11999999999999994,0.0,0.4999999999999999,0.1111111111111111,1.0,0.0
0.663157894736842,0.9448529411764707,0.34142857142857136,0.857142857142857,0.8333333333333334,0.7777777777777777,0.0,1.0
0.5894736842105261,0.47977941176470595,0.5114285714285713,0.857142857142857,0.7166666666666667,1.0,1.0,0.0
0.5473684210526315,0.5036764705882354,0.2842857142857143,0.9999999999999998,0.5166666666666665,0.5555555555555556,1.0,0.0
0.5578947368421052,0.5330882352941176,0.6714285714285713,0.7142857142857142,0.3666666666666666,0.5555555555555556,1.0,1.0
0.42105263157894735,0.2996323529411765,0.8714285714285714,0.9999999999999998,0.6333333333333332,1.0,1.0,1.0
0.23157894736842105,0.3933823529411765,0.8042857142857143,0.14285714285714285,0.2666666666666666,0.6666666666666665,1.0,1.0
0.4421052631578947,0.3750000000000001,0.49714285714285705,0.14285714285714285,0.5666666666666668,0.6666666666666665,1.0,1.0
0.2736842105263158,0.42647058823529405,0.8628571428571428,0.42857142857142855,0.5666666666666668,0.5555555555555556,1.0,0.0
0.631578947368421,0.5882352941176471,0.5742857142857143,0.42857142857142855,0.6833333333333332,0.3333333333333333,1.0,0.0
0.3894736842105263,0.6470588235294118,0.47000000000000003,0.7142857142857142,0.9999999999999999,0.8888888888888888,1.0,0.0
0.2421052631578947,0.9374999999999999,0.4114285714285714,0.42857142857142855,0.5499999999999999,0.5555555555555556,1.0,0.0
0.3578947368421052,0.3750000000000001,0.4785714285714286,0.14285714285714285,0.3666666666666666,0.3333333333333333,0.0,1.0
0.5052631578947369,0.8124999999999999,0.46,0.857142857142857,0.4666666666666667,0.2222222222222222,1.0,1.0
0.3052631578947368,0.547794117647059,0.5799999999999998,0.9999999999999998,0.1166666666666667,0.3333333333333333,0.0,0.0
0.2526315789473684,0.5845588235294118,0.5771428571428572,0.28571428571428564,0.33333333333333337,0.2222222222222222,1.0,1.0
0.47368421052631576,0.7444852941176471,0.5428571428571429,0.5714285714285714,0.3833333333333332,0.1111111111111111,1.0,0.0
0.47368421052631576,0.3474264705882354,0.637142857142857,0.28571428571428564,0.3666666666666666,0.4444444444444445,1.0,1.0
0.3157894736842105,0.6801470588235293,0.7985714285714285,0.28571428571428564,0.4999999999999999,0.1111111111111111,1.0,1.0
0.3263157894736842,0.6323529411764707,0.7457142857142858,0.14285714285714285,0.29999999999999993,0.5555555555555556,1.0,0.0
0.47368421052631576,0.704044117647059,0.22428571428571437,0.28571428571428564,0.6833333333333332,0.2222222222222222,1.0,1.0
0.11578947368421053,0.6599264705882354,0.0,0.9999999999999998,0.4666666666666667,0.5555555555555556,1.0,0.0
0.1263157894736842,1.0,0.7428571428571429,0.7142857142857142,0.4666666666666667,1.0,1.0,0.0
0.2736842105263158,0.45404411764705876,0.25000000000000006,0.0,0.4,0.8888888888888888,1.0,0.0
0.3789473684210526,0.4779411764705882,0.49428571428571416,0.42857142857142855,0.4999999999999999,0.0,1.0,0.0
0.48421052631578937,0.45772058823529405,0.2914285714285714,0.0,0.6333333333333332,0.5555555555555556,1.0,0.0
0.736842105263158,0.47242647058823517,0.1571428571428572,0.857142857142857,0.29999999999999993,0.8888888888888888,1.0,0.0
0.6000000000000001,0.4558823529411765,0.6585714285714284,0.9999999999999998,0.33333333333333337,0.3333333333333333,1.0,1.0
0.3894736842105263,0.8584558823529412,0.7057142857142857,0.9999999999999998,0.4,0.1111111111111111,1.0,0.0
0.42105263157894735,0.9080882352941176,0.42,0.5714285714285714,0.20000000000000007,0.3333333333333333,1.0,0.0
0.21052631578947367,0.47058823529411764,0.0,0.9999999999999998,0.29999999999999993,0.0,1.0,1.0
0.42105263157894735,0.4117647058823529,0.42571428571428566,0.42857142857142855,0.3666666666666666,0.2222222222222222,1.0,1.0
0.3578947368421052,0.7003676470588237,0.6271428571428572,0.9999999999999998,0.6333333333333332,1.0,1.0,1.0
0.48421052631578937,0.47426470588235314,0.2257142857142857,0.28571428571428564,0.5166666666666665,0.8888888888888888,1.0,0.0
0.2421052631578947,0.7352941176470588,0.5828571428571427,0.5714285714285714,0.4999999999999999,1.0,1.0,0.0
0.5263157894736843,0.6397058823529412,0.54,0.42857142857142855,0.6333333333333332,0.4444444444444445,1.0,1.0
0.7473684210526315,0.26102941176470595,0.667142857142857,0.7142857142857142,0.43333333333333324,0.5555555555555556,1.0,0.0
0.39999999999999997,0.9374999999999999,0.5685714285714285,0.7142857142857142,0.5499999999999999,0.2222222222222222,1.0,0.0
0.5052631578947369,0.9926470588235293,0.33428571428571424,0.7142857142857142,0.45000000000000007,0.4444444444444445,1.0,0.0
0.5684210526315789,0.4595588235294116,0.7985714285714285,0.7142857142857142,0.5166666666666665,0.7777777777777777,1.0,0.0
0.3368421052631579,0.5091911764705882,0.5085714285714285,0.28571428571428564,0.35,0.5555555555555556,1.0,0.0
0.46315789473684216,0.6580882352941179,0.5371428571428571,0.9999999999999998,0.0,0.3333333333333333,1.0,1.0
0.42105263157894735,0.6691176470588235,0.3428571428571428,0.0,0.43333333333333324,0.1111111111111111,1.0,0.0
0.4421052631578947,0.7408088235294118,0.44857142857142857,0.42857142857142855,0.7499999999999999,0.8888888888888888,1.0,1.0
0.2631578947368421,1.0,0.3528571428571429,0.28571428571428564,0.65,0.0,1.0,0.0
0.42105263157894735,0.5569852941176473,0.5057142857142858,0.7142857142857142,0.6666666666666666,0.0,1.0,0.0
0.5263157894736843,0.4191176470588237,0.9099999999999999,0.857142857142857,0.7166666666666667,0.3333333333333333,1.0,1.0
0.7263157894736842,0.2904411764705882,0.2485714285714285,0.9999999999999998,0.4833333333333333,0.6666666666666665,1.0,1.0
0.6210526315789473,0.43382352941176483,0.19714285714285712,0.0,0.4999999999999999,0.0,1.0,0.0
0.8736842105263158,0.5882352941176471,0.8585714285714283,0.857142857142857,0.35,0.8888888888888888,1.0,1.0
0.2631578947368421,0.9908088235294118,0.4985714285714286,0.5714285714285714,0.4,0.3333333333333333,1.0,0.0
0.6000000000000001,0.4816176470588235,0.39999999999999997,0.857142857142857,0.5833333333333334,0.2222222222222222,1.0,1.0
0.46315789473684216,0.6452205882352943,0.7657142857142856,0.5714285714285714,0.6999999999999998,0.0,1.0,1.0
0.8842105263157896,0.5919117647058824,0.41285714285714287,0.5714285714285714,0.43333333333333324,1.0,1.0,0.0
0.2526315789473684,0.8584558823529412,0.9342857142857144,0.7142857142857142,0.3833333333333332,0.3333333333333333,1.0,0.0
0.2421052631578947,1.0,0.6885714285714286,0.5714285714285714,0.4666666666666667,0.8888888888888888,1.0,0.0
0.29473684210526313,0.4779411764705882,0.43857142857142856,0.14285714285714285,0.5833333333333334,1.0,1.0,1.0
0.0,0.4871323529411763,1.0,0.42857142857142855,0.18333333333333324,0.5555555555555556,1.0,0.0
0.3052631578947368,0.8253676470588235,0.41285714285714287,0.42857142857142855,0.0,0.5555555555555556,1.0,0.0
0.2631578947368421,0.7463235294117648,0.7014285714285713,0.7142857142857142,0.35,0.0,0.0,0.0
0.45263157894736833,1.0,0.607142857142857,0.14285714285714285,0.21666666666666667,1.0,0.0,0.0
0.4947368421052632,0.7242647058823529,0.8214285714285714,0.857142857142857,0.3666666666666666,0.1111111111111111,1.0,0.0
0.8210526315789475,0.516544117647059,0.8771428571428572,0.28571428571428564,0.43333333333333324,0.5555555555555556,1.0,1.0
0.6210526315789473,0.7261029411764705,0.55,0.857142857142857,0.3833333333333332,0.1111111111111111,1.0,1.0
0.29473684210526313,0.8400735294117646,0.3814285714285715,0.9999999999999998,0.7499999999999999,0.2222222222222222,1.0,0.0
0.23157894736842105,0.7757352941176471,0.6414285714285715,0.28571428571428564,0.5333333333333333,0.3333333333333333,1.0,1.0
0.5263157894736843,0.707720588235294,0.3971428571428571,0.5714285714285714,0.5333333333333333,0.4444444444444445,1.0,0.0
0.14736842105263157,0.8308823529411765,0.9742857142857142,0.0,0.5833333333333334,0.8888888888888888,1.0,1.0
0.8105263157894735,0.8529411764705882,0.5714285714285714,0.28571428571428564,0.2333333333333334,0.3333333333333333,1.0,0.0
0.6736842105263159,0.9007352941176471,0.46428571428571425,0.0,0.6666666666666666,0.8888888888888888,1.0,0.0
0.3263157894736842,0.738970588235294,0.5828571428571427,0.42857142857142855,0.45000000000000007,1.0,1.0,1.0
0.06315789473684211,0.5588235294117648,0.2542857142857143,0.0,0.6,0.2222222222222222,1.0,1.0
0.7052631578947368,0.6286764705882352,0.33428571428571424,0.42857142857142855,0.25,0.7777777777777777,1.0,1.0
0.39999999999999997,0.8621323529411765,0.7999999999999998,0.14285714285714285,0.15000000000000002,0.0,1.0,0.0
0.6842105263157894,0.4154411764705882,0.4014285714285714,0.14285714285714285,0.6333333333333332,0.8888888888888888,1.0,0.0
0.08421052631578949,0.6764705882352943,0.31857142857142856,0.7142857142857142,0.5499999999999999,0.8888888888888888,1.0,1.0
0.29473684210526313,0.5091911764705882,0.657142857142857,0.7142857142857142,0.2833333333333333,1.0,0.0,0.0
0.42105263157894735,0.6011029411764707,0.7971428571428569,0.5714285714285714,0.29999999999999993,0.1111111111111111,1.0,1.0
0.431578947368421,0.8768382352941176,0.6971428571428571,0.28571428571428564,0.6999999999999998,0.3333333333333333,1.0,0.0
0.3263157894736842,0.6378676470588235,0.7557142857142858,0.5714285714285714,0.2333333333333334,0.7777777777777777,1.0,0.0
0.5473684210526315,0.6066176470588235,0.38000000000000006,0.42857142857142855,0.8000000000000002,0.6666666666666665,1.0,1.0
0.19999999999999996,0.29595588235294124,0.2385714285714286,0.5714285714285714,0.2833333333333333,0.0,1.0,0.0
0.3894736842105263,0.761029411764706,0.8642857142857143,0.0,0.6,0.4444444444444445,1.0,1.0
0.4421052631578947,0.7371323529411765,0.47428571428571437,0.42857142857142855,0.4,0.6666666666666665,1.0,1.0
0.5263157894736843,1.0,0.4885714285714286,0.7142857142857142,0.5833333333333334,0.3333333333333333,1.0,1.0
0.5684210526315789,0.5275735294117646,0.8271428571428572,0.14285714285714285,0.35,0.0,1.0,1.0
0.1894736842105263,0.6433823529411763,0.6614285714285713,0.7142857142857142,0.43333333333333324,0.8888888888888888,1.0,0.0
0.09473684210526315,0.6507352941176471,0.6399999999999999,0.28571428571428564,0.4666666666666667,0.4444444444444445,1.0,1.0
0.6947368421052631,0.9430147058823531,1.0,0.42857142857142855,0.2666666666666666,0.1111111111111111,1.0,0.0
0.4947368421052632,0.5753676470588237,0.4042857142857142,0.42857142857142855,0.6166666666666666,0.7777777777777777,1.0,1.0
0.2631578947368421,0.6562499999999999,0.7414285714285715,0.0,0.3666666666666666,0.1111111111111111,1.0,1.0
0.7473684210526315,0.729779411764706,0.5557142857142858,0.28571428571428564,0.41666666666666663,0.2222222222222222,1.0,0.0
0.4421052631578947,0.636029411764706,0.5999999999999999,0.14285714285714285,0.2666666666666666,1.0,1.0,0.0
0.6736842105263159,0.4963235294117646,0.8700000000000001,0.857142857142857,0.0,0.0,1.0,1.0
0.431578947368421,0.6378676470588235,0.6514285714285712,0.42857142857142855,0.43333333333333324,0.1111111111111111,0.0,0.0
0.8526315789473684,0.8327205882352943,0.6585714285714284,0.42857142857142855,0.9499999999999998,0.6666666666666665,0.0,0.0
0.7894736842105263,0.3694852941176471,0.7728571428571427,0.0,0.6166666666666666,1.0,1.0,0.0
0.3684210526315789,0.6249999999999999,0.46428571428571425,0.5714285714285714,0.4666666666666667,0.1111111111111111,1.0,0.0
0.6210526315789473,0.44117647058823517,0.3628571428571428,0.9999999999999998,0.41666666666666663,0.5555555555555556,1.0,1.0
0.5578947368421052,0.8584558823529412,0.31857142857142856,0.14285714285714285,0.4666666666666667,0.2222222222222222,1.0,1.0
0.7052631578947368,0.2591911764705882,0.12142857142857139,0.7142857142857142,0.5833333333333334,0.3333333333333333,1.0,0.0
0.2210526315789474,0.47242647058823517,0.9828571428571427,0.28571428571428564,0.2333333333333334,0.7777777777777777,1.0,1.0
0.5684210526315789,0.6783088235294118,0.3071428571428571,0.42857142857142855,0.6833333333333332,0.2222222222222222,1.0,0.0
0.6421052631578947,0.9411764705882354,0.4957142857142857,0.42857142857142855,0.6166666666666666,1.0,1.0,1.0
0.05263157894736842,0.5808823529411765,0.4828571428571428,0.7142857142857142,0.6166666666666666,0.5555555555555556,1.0,1.0
0.16842105263157894,0.47242647058823517,0.6085714285714283,0.14285714285714285,0.5499999999999999,0.0,1.0,0.0
0.0,1.0,0.7171428571428571,0.9999999999999998,0.4666666666666667,0.6666666666666665,1.0,1.0
0.3684210526315789,0.2757352941176471,0.7271428571428571,0.5714285714285714,0.6,0.7777777777777777,1.0,0.0
0.5684210526315789,0.11029411764705888,0.41857142857142854,0.42857142857142855,0.5833333333333334,0.7777777777777777,1.0,0.0
0.736842105263158,0.6930147058823529,0.5071428571428571,0.9999999999999998,0.4,0.2222222222222222,1.0,0.0
0.431578947368421,0.48529411764705876,0.6028571428571428,0.14285714285714285,0.35,1.0,1.0,0.0
0.7684210526315789,0.3694852941176471,0.48999999999999994,0.7142857142857142,0.4833333333333333,0.0,1.0,0.0
0.1263157894736842,0.7518382352941176,0.887142857142857,0.0,0.7833333333333331,0.8888888888888888,1.0,0.0
0.06315789473684211,0.6488970588235295,0.6485714285714286,0.5714285714285714,0.21666666666666667,0.5555555555555556,1.0,0.0
0.4105263157894737,0.47058823529411764,0.7,0.28571428571428564,0.16666666666666663,0.8888888888888888,1.0,1.0
0.5052631578947369,0.3125000000000001,0.6842857142857144,0.42857142857142855,0.4999999999999999,0.6666666666666665,1.0,1.0
0.4105263157894737,0.7886029411764707,0.794285714285714,0.14285714285714285,0.4833333333333333,0.0,1.0,1.0
0.0,0.738970588235294,0.5814285714285714,0.0,0.4999999999999999,0.0,1.0,1.0
0.39999999999999997,0.573529411764706,0.2642857142857143,0.28571428571428564,0.5166666666666665,0.5555555555555556,1.0,0.0
0.14736842105263157,1.0,0.6285714285714286,0.857142857142857,0.41666666666666663,0.4444444444444445,1.0,0.0
0.5578947368421052,0.360294117647059,0.40285714285714286,0.14285714285714285,0.7666666666666665,0.8888888888888888,1.0,0.0
0.4947368421052632,0.2591911764705882,0.43,0.14285714285714285,0.15000000000000002,0.1111111111111111,1.0,1.0
0.2210526315789474,0.4430147058823529,0.6685714285714284,0.28571428571428564,0.29999999999999993,0.7777777777777777,0.0,0.0
0.3157894736842105,0.5863970588235295,0.8085714285714285,0.0,0.45000000000000007,0.4444444444444445,1.0,1.0
0.19999999999999996,0.6488970588235295,0.5471428571428572,0.857142857142857,0.1333333333333333,0.1111111111111111,1.0,0.0
0.4105263157894737,0.5422794117647057,0.6085714285714283,0.9999999999999998,0.43333333333333324,1.0,1.0,0.0
0.6210526315789473,0.672794117647059,0.907142857142857,0.9999999999999998,0.8000000000000002,0.5555555555555556,1.0,1.0
0.21052631578947367,0.3198529411764707,0.5942857142857141,0.7142857142857142,0.4666666666666667,1.0,0.0,1.0
0.5263157894736843,0.9136029411764707,1.0,0.0,0.5166666666666665,0.7777777777777777,1.0,1.0
0.3052631578947368,0.5772058823529412,0.6642857142857141,0.5714285714285714,0.21666666666666667,0.3333333333333333,1.0,0.0
0.2526315789473684,0.8419117647058826,0.16571428571428576,0.42857142857142855,0.35,0.1111111111111111,1.0,0.0
0.39999999999999997,0.670955882352941,0.7042857142857142,0.28571428571428564,0.3833333333333332,0.4444444444444445,1.0,0.0
0.19999999999999996,0.6966911764705882,0.6242857142857143,0.7142857142857142,0.4,0.1111111111111111,1.0,1.0
0.3052631578947368,0.7205882352941176,0.8185714285714285,0.857142857142857,0.7166666666666667,0.1111111111111111,1.0,1.0
0.16842105263157894,0.6948529411764707,0.687142857142857,0.28571428571428564,0.5833333333333334,0.5555555555555556,1.0,0.0
0.831578947368421,0.7371323529411765,0.5128571428571429,0.28571428571428564,0.25,1.0,0.0,0.0
0.431578947368421,0.8878676470588237,0.27999999999999997,0.0,0.5166666666666665,0.8888888888888888,1.0,1.0
0.2736842105263158,0.6397058823529412,0.4985714285714286,0.42857142857142855,0.5666666666666668,0.3333333333333333,1.0,1.0
0.46315789473684216,0.7518382352941176,0.36000000000000004,0.5714285714285714,0.6999999999999998,0.5555555555555556,1.0,0.0
0.39999999999999997,0.5753676470588237,0.41857142857142854,0.9999999999999998,0.7833333333333331,0.6666666666666665,1.0,1.0
0.3789473684210526,0.9136029411764707,0.6685714285714284,0.14285714285714285,0.2666666666666666,0.5555555555555556,1.0,1.0
0.5473684210526315,0.4466911764705884,0.8999999999999999,0.14285714285714285,0.29999999999999993,0.7777777777777777,1.0,1.0
0.5789473684210527,0.9926470588235293,0.6271428571428572,0.28571428571428564,0.21666666666666667,0.3333333333333333,1.0,0.0
0.3052631578947368,0.5863970588235295,0.2871428571428572,0.9999999999999998,0.41666666666666663,0.0,1.0,0.0
0.29473684210526313,0.27941176470588236,0.6385714285714286,0.9999999999999998,0.5666666666666668,0.6666666666666665,1.0,0.0
0.3578947368421052,0.6231617647058824,0.7985714285714285,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.0,0.0
0.0,0.44485294117647045,0.41285714285714287,0.857142857142857,0.45000000000000007,0.5555555555555556,1.0,0.0
0.10526315789473684,0.7812499999999999,0.5142857142857142,0.857142857142857,0.4,0.1111111111111111,1.0,1.0
0.7052631578947368,0.45220588235294124,0.5457142857142858,0.7142857142857142,0.4999999999999999,0.8888888888888888,1.0,0.0
0.7684210526315789,0.4963235294117646,0.3742857142857143,0.0,0.29999999999999993,0.0,1.0,1.0
